row_kind,route_id,operation_shape,semantic_id,public_source,owning_package,value_kind,value_domain,omission_semantics,applicability,lifecycle,state_support,evidence_source,evidence_strength,current_projection,gap_or_non_claim
control,opencode.http,interactive-session,control.attachments,OpenCodeSessionProfileInput::with_image_attachments,swallowtail-runtime; swallowtail-adapter-opencode,bounded-attachment,route-qualified media/count/byte bounds,optional; omission sends no attachment,"exact configured instance, route, model, operation shape, access, and resource",per-turn,requested;prepared;effective-unobserved,crates/swallowtail-adapter-opencode/src/prepared_profile/input.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,Attachment descriptors are bounded runtime inputs; route/model media acceptance and provider-effective handling remain distinct.
control,qwen.headless,structured-run,control.harness-mode,QwenRunProfileInput::with_harness_mode,swallowtail-runtime; swallowtail-adapter-qwen,bounded-enum,Plan only for qualified versions; other modes rejected,optional; omission is not implicit Plan,"exact configured instance, route, model, operation shape, access, and resource",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-qwen/src/prepared_profile/input.rs; crates/swallowtail-adapter-qwen/src/plan_mode.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,This adapter-local value is dispatch or lifecycle policy; no provider-effective acknowledgement is exposed.
control,qwen.headless,interactive-session,control.harness-mode,QwenSessionProfileInput::with_harness_mode,swallowtail-runtime; swallowtail-adapter-qwen,bounded-enum,Plan only for qualified versions; other modes rejected,optional; omission is not implicit Plan,"exact configured instance, route, model, operation shape, access, and resource",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-qwen/src/prepared_profile/input.rs; crates/swallowtail-adapter-qwen/src/plan_mode.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,This adapter-local value is dispatch or lifecycle policy; no provider-effective acknowledgement is exposed.
control,cline.headless,structured-run,control.harness-mode,ClineHeadlessRunProfileInput::with_harness_mode,swallowtail-runtime; swallowtail-adapter-cline,bounded-enum,Plan only,optional; omission preserves provider default,"exact configured instance, route, model, operation shape, access, and resource",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-cline/src/prepared_headless/run.rs; crates/swallowtail-adapter-cline/src/driver/mode.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,This adapter-local value is dispatch or lifecycle policy; no provider-effective acknowledgement is exposed.
control,cline.acp,interactive-session,control.harness-mode,ClineSessionProfileInput::with_harness_mode,swallowtail-runtime; swallowtail-adapter-cline,bounded-enum,Plan only,optional; omission leaves provider mode unchanged,"exact configured instance, route, model, operation shape, access, and resource",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-cline/src/prepared/session.rs; crates/swallowtail-adapter-cline/src/driver.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,This adapter-local value is dispatch or lifecycle policy; no provider-effective acknowledgement is exposed.
control,gemini-cli.acp,interactive-session,control.harness-mode,GeminiSessionProfileInput::new; SessionOptions::with_harness_mode,swallowtail-runtime; swallowtail-adapter-gemini,bounded-enum,Plan where access validation admits it,optional; omission preserves provider mode,"exact configured instance, route, model, operation shape, access, and resource",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-gemini/src/prepared_profile/input.rs; crates/swallowtail-runtime/src/session_options.rs; crates/swallowtail-adapter-gemini/src/prepared_profile/session.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,This adapter-local value is dispatch or lifecycle policy; no provider-effective acknowledgement is exposed.
control,claude-agent.acp,interactive-session,control.session-options,ClaudeAgentSessionProfileInput::new; SessionOptions::with_developer_instructions|with_reasoning_mode|with_harness_mode|with_tools|with_idioms,swallowtail-runtime; swallowtail-adapter-claude-agent,structured-options,validated reasoning and qualified harness; developer/tools/idioms substitutions rejected,empty options allowed; no default,"exact configured instance, route, model, operation shape, access, and resource",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-claude-agent/src/prepared_profile/input.rs; crates/swallowtail-runtime/src/session_options.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,The generic type is broader than this route's accepted subset; do not project rejected fields.
control,kimi-code.acp,interactive-session,control.session-options,KimiSessionProfileInput::new; SessionOptions::with_developer_instructions|with_reasoning_mode|with_harness_mode|with_tools|with_idioms,swallowtail-runtime; swallowtail-adapter-kimi,structured-options,reasoning and qualified harness only; other generic options rejected,empty options allowed; no default,"exact configured instance, route, model, operation shape, access, and resource",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-kimi/src/prepared_profile/input.rs; crates/swallowtail-runtime/src/session_options.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,The generic type is broader than this route's accepted subset; do not project rejected fields.
control,codex.app-server,interactive-session,control.session-options,CodexSessionProfileInput::new; SessionOptions::with_developer_instructions|with_reasoning_mode|with_harness_mode|with_tools|with_idioms,swallowtail-runtime; swallowtail-adapter-codex,structured-options,developer instructions; reasoning; harness; tool declarations; idioms,each option omissible; no default,"exact configured instance, route, model, operation shape, access, and resource",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-codex/src/prepared_profile/input.rs; crates/swallowtail-runtime/src/session_options.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,The generic type is broader than this route's accepted subset; do not project rejected fields.
control,grok-build.acp,interactive-session,control.session-options,GrokSessionProfileInput::new; SessionOptions::with_developer_instructions|with_reasoning_mode|with_harness_mode|with_tools|with_idioms,swallowtail-runtime; swallowtail-adapter-grok,empty-structured-options,empty only; non-empty portable options rejected,empty options are the only admitted value,"exact configured instance, route, model, operation shape, access, and resource",session-start-only,requested;prepared;effective-unobserved,crates/swallowtail-adapter-grok/src/prepared_profile.rs; crates/swallowtail-runtime/src/session_options.rs,runtime-public-type+route-validation,Prepared adapter input and preflight evidence; no cohesive projection,The generic type is broader than this route's accepted subset; do not project rejected fields.
